test_index,test_name,matched_ids,score,true_id,correct,true_group,recall
15,cojtei,{578},0.7380952380952381,578,True,{578},1.0
16,name,set(),0.2777777777777778,589,False,{589},0.0
17,giftcigarscubacancunndsops,{590},0.6435960591133005,590,True,{590},1.0
18,cubaexport,{591},1.0,591,True,{591},1.0
19,cbuafrutas,{592},0.761818181818182,592,True,"{592, 621}",0.5
20,cubancigarstrade,"{8128, 621, 593, 758, 8126, 735}",1.0,593,True,"{8128, 593}",1.0
21,cbuanatur,"{8128, 621, 593, 758, 8126, 735}",0.7377777777777778,621,True,"{592, 621}",0.5
22,cubatbaaco,{622},0.8345454545454547,622,True,{622},1.0
23,cumexintsab,{636},0.8484848484848486,636,True,{636},1.0
24,delvestholdinga,{651},0.8933823529411765,651,True,{651},1.0
25,cubanasdeiciones,{701},0.649264705882353,701,True,{701},1.0
26,edyujsa,{702},0.6714285714285715,702,True,{702},1.0
27,empresacubanadaviacion,"{751, 735}",0.9246376811594204,735,True,{735},1.0
28,empresapescadosycuabnamariscosde,"{751, 735}",0.706060606060606,751,True,{751},1.0
29,urismonacionaldetinternacionalempresay,{758},0.7663967611336033,758,True,{758},1.0
30,cmmzoditiesltdetcointernational,"{768, 767}",0.6758064516129032,767,True,{767},1.0
31,internatinoaletcolimitedcompany,"{768, 767}",0.6774193548387097,768,True,"{768, 7228}",0.5
32,galaxgtradrngcoltd,{815},0.8093567251461989,815,True,{815},1.0
33,havinbanklilmited,{906},0.8993464052287582,906,True,{906},1.0
34,havaatur,"{8129, 907, 8132, 8131}",0.8177777777777779,907,True,"{907, 8132}",1.0
35,institutonacionaldemurismodecuba,{1042},0.9452651515151516,1042,True,{1042},1.0
36,finterconsult,{1043},0.8703296703296703,1043,True,{1043},1.0
37,kavehsa,{1241},0.7714285714285716,1241,True,{1241},1.0
38,laempresacubanadfletes,{1287},0.9246376811594204,1287,True,{1287},1.0
39,leveagesa,{1316},0.8345454545454547,1316,True,{1316},1.0
40,nirea,{1555},0.6933333333333334,1555,True,{1555},1.0
41,nordstrandltd,"{1570, 1571}",1.0,1570,True,{1570},1.0
42,ordstrandmaritimeandtradingcompany,"{1570, 1571}",0.9498412698412698,1571,True,{1571},1.0
43,panameircanimportandexportcommercialcorporation,{1641},0.9457446808510639,1641,True,{1641},1.0
44,pescaravasa,{1660},0.8602564102564103,1660,True,{1660},1.0
45,xprelasa,"{1700, 1701, 1702}",0.7972222222222223,1700,True,{1700},1.0
46,prensalatinacanaxaltd,"{1700, 1701, 1702}",0.9177489177489178,1701,True,{1701},1.0
47,ltinaprensa,"{1700, 1701, 1702}",0.6038461538461539,1702,True,{1702},1.0
48,srevinavessa,{1888},0.7987179487179488,1888,True,{1888},1.0
49,trobersa,{2109},1.0,2109,True,{2109},1.0
50,gmbhtourstroic,{2110},0.5533333333333333,2110,True,{2110},1.0
51,viajesguaamsa,{2184},0.8703296703296703,2184,True,{2184},1.0
52,vinaestours,{2186},0.8602564102564103,2186,True,{2186},1.0
53,cominccoabltrefinery,{3748},0.6133333333333333,3748,True,{3748},1.0
54,lacompanigeneraldeniquel,"{8133, 3749}",0.9304615384615385,3749,True,{3749},1.0
55,coincinternatiogalcobalt,"{8256, 13155, 3750, 7475, 7228, 6366}",0.7483333333333335,3750,True,{3750},1.0
56,moanickelsa,{3751},1.0,3751,True,{3751},1.0
57,jomhouriislamibankmarkaiziranh,"{10368, 4642, 12696, 13138, 4632, 4633, 4635, 4639}",0.6918279569892473,4632,True,{4632},1.0
58,bankmaska,"{10368, 4642, 12696, 13138, 4632, 4633, 4635, 4639}",0.8345454545454547,4633,True,{4633},1.0
59,bankerfahkargaran,"{10368, 4642, 12696, 13138, 4632, 4633, 4635, 4639}",0.8549019607843138,4635,True,{4635},1.0
60,kefshavarzibankiran,"{10368, 4642, 12696, 13138, 4632, 4633, 4635, 4639}",0.7052631578947369,4639,True,{4639},1.0
61,banksaderatlpc,"{10368, 4642, 12696, 13138, 4632, 4633, 4635, 4639}",0.8257142857142858,4642,True,{4642},1.0
62,sayyafgroupabu,{4688},0.7542857142857144,4688,True,{4688},1.0
63,armedislamicgruop,{4690},0.8549019607843138,4690,True,{4690},1.0
64,aumshinrikyo,{4691},1.0,4691,True,{4691},1.0
65,euzkaditaaskatasuna,{4693},1.0,4693,True,{4693},1.0
66,gamaaaalislamiyya,{4694},0.9437908496732026,4694,True,{4694},1.0
67,hama,{4695},0.6933333333333334,4695,True,"{10046, 4695}",0.5
68,lmujabhideenharakat,"{4696, 12148, 10742}",0.6315789473684211,4696,True,{4696},1.0
69,hzballah,{4697},0.8177777777777779,4697,True,{4697},1.0
70,chaikahane,{4700},0.641818181818182,4700,True,{4700},1.0
71,kurdistanworkerkaparty,{4702},0.8774703557312253,4702,True,{4702},1.0
72,eelamliberatoinoftamiltihgers,"{4714, 4703}",0.6022988505747127,4703,True,{4703},1.0
73,nationalliberatkionarmy,"{4706, 11618, 7755, 15117, 11630, 15118, 11317}",0.9246376811594204,4706,True,"{4706, 7755}",1.0
74,factinshaqqijihadislamicpaletsine,{4707},0.5853968253968254,4707,True,{4707},1.0
75,paleqsinblbberationfrontabuabbasfaction,"{4707, 4708, 4709, 7115, 10412, 7918}",0.8394871794871795,4708,True,{4708},1.0
76,uopuarfontfortheliberatinoofpalestine,"{4709, 4710}",0.8194871794871796,4709,True,{4709},1.0
77,popzularfrntfortheliberationofpalestinegeneralcommand,"{4709, 4710}",0.9480083857442347,4710,True,{4710},1.0
78,revolutionarypeoplesliberationparytfront,"{11496, 4713, 4714, 4697}",0.9364634146341464,4713,True,{4713},1.0
79,strkgglerevolutionarypeoples,"{11496, 4713, 4714, 4697}",0.7477832512315271,4714,True,{4714},1.0
80,shiningpathm,{4715},0.8602564102564103,4715,True,{4715},1.0
81,democraticfrontfortheliberationofpalestinehawatmehfaction,{4717},1.0,4717,True,{4717},1.0
82,alqaida,"{6897, 13041, 6366, 11695}",1.0,6366,True,{6366},1.0
83,colombianaltdkadecerdos,{6531},0.7884057971014493,6531,True,{6531},1.0
84,sradistribuidoradeconstruccionaralaelementos,"{6539, 13010, 13011, 7156, 13362, 10999, 11004}",0.7350505050505051,6539,True,{6539},1.0
85,matadrometropolitanoltda,{6550},0.9304615384615385,6550,True,{6550},1.0
86,taliban,{6636},1.0,6636,True,{6636},1.0
87,comecialzadradecarnesltda,"{6663, 13453, 10002, 12185, 10651, 10652, 540, 10653, 7583, 8736, 10654, 10655, 11557, 551, 552, 555, 9387, 12847, 12474, 12101, 11875, 12899}",0.8130541871921183,6663,True,{6663},1.0
88,wno1alimitadaaserviautos,{6680},0.6330000000000001,6680,True,{6680},1.0
89,agricolaganaderahenogwnzalzyciascs,{6719},0.8536036036036037,6719,True,"{7576, 6719}",0.5
90,henagroltdacompaniaagroinversora,{6720},0.8140151515151516,6720,True,{6720},1.0
91,escscomercialesgonzalezyciaenaoindustiralesdesarrollos,{6721},0.7189610389610389,6721,True,{6721},1.0
92,maquinarialtdaytierrestenca,{6722},0.7108045977011495,6722,True,{6722},1.0
93,orgainzacionempresarialavdjhenaomehijosyciascs,"{6723, 7294}",0.8848288621646625,6723,True,"{6723, 7294}",1.0
94,islamicov_mentofuzbeistan,"{10465, 6725, 4695, 12055, 6636, 7474, 7475, 10391, 12056, 13146, 9949}",0.8063492063492064,6725,True,{6725},1.0
95,cacaviedesydileoscs,{6726},0.7014285714285715,6726,True,{6726},1.0
96,industriadepescasobreelpacificosa,{6824},1.0,6824,True,{6824},1.0
97,sagalapjagos,{6826},0.608974358974359,6826,True,{6826},1.0
98,armyirishrepublicanunew,{6853},0.763768115942029,6853,True,{6853},1.0
99,selfdefenseunitzdofcolombiaforces,{6895},0.7262032085561497,6895,True,{6895},1.0
100,asbatalanasr,{6896},0.7987179487179488,6896,True,{6896},1.0
101,slafistgroupforcallandcombat,{6897},0.9397701149425288,6897,True,{6897},1.0
102,libyanislamicfightinggroup,{6898},1.0,6898,True,{6898},1.0
103,alislamiyaalitihaad,{6899},0.7726315789473686,6899,True,{6899},1.0
104,armyoislamicfaden,"{4707, 6900, 4694, 9334, 4697, 7325, 6366}",0.7490196078431374,6900,True,{6900},1.0
105,makhtabalkhidamatalikfah,{6910},0.8956666666666667,6910,True,{6910},1.0
106,wafaorganizaitonhumanitarian,{6911},0.7692118226600986,6911,True,{6911},1.0
107,altrustrashid,"{6912, 7201, 12294}",0.6901098901098901,6912,True,{6912},1.0
108,maoundarkazanliimportlexportcompany,{6913},0.921904761904762,6913,True,{6913},1.0
109,bakeriesaluhamatisweetsh,{6932},0.6663333333333334,6932,True,{6932},1.0
110,jaiscimohammed,{6935},0.8790476190476191,6935,True,{6935},1.0
111,jamyahtaawnualislamia,"{6936, 7149}",0.8813852813852814,6936,True,{6936},1.0
112,rabitatwust,{6937},0.8484848484848486,6937,True,{6937},1.0
113,alaqsaisslamicbank,"{7114, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644}",0.9467836257309942,7114,True,{7114},1.0
114,beitelmalholdingh,{7115},0.8993464052287582,7115,True,{7115},1.0
115,holylandfoundationforreliefanddveelopment,{7116},0.957026713124274,7116,True,{7116},1.0
116,ummahenautameeru,{7132},0.7713235294117647,7132,True,{7132},1.0
117,lashkaretayyqiba,"{7331, 7140}",0.8933823529411765,7140,True,{7140},1.0
118,continuityira,{7141},1.0,7141,True,{7141},1.0
119,ifrstofoctoberantifascistresistacnegroup,{7142},0.8729268292682928,7142,True,{7142},1.0
120,volunterloyalistforces,{7143},0.6897233201581028,7143,True,{7143},1.0
121,orangevolunteers,{7144},1.0,7144,True,{7144},1.0
122,redhanddefeners,{7145},0.8933823529411765,7145,True,{7145},1.0
123,ulsterassociatiodefence,{7146},0.7636666666666667,7146,True,{7146},1.0
124,revivalofislaticheritagesocity,"{10923, 7149}",0.8870967741935485,7149,True,{7149},1.0
125,cacesoselectronicosysadecv,{7151},0.8660968660968662,7151,True,{7151},1.0
126,dministradoradeinmjelesvidasadecv,"{7152, 13434}",0.8495238095238096,7152,True,{7152},1.0
127,adpsc,{7153},1.0,7153,True,{7153},1.0
128,complejoturisticooasissadecv,{7154},1.0,7154,True,{7154},1.0
129,distribuidoraimperialdebaacalifoxrniasadecv,"{6539, 13010, 13011, 7156, 13362, 10999, 11004}",0.9361522198731501,7156,True,{7156},1.0
130,farmaciavidasupremasadecv,"{11245, 7157}",1.0,7157,True,{7157},1.0
131,forpressc,{7158},1.0,7158,True,{7158},1.0
132,gexexloresderldev,{7160},0.8189473684210528,7160,True,{7160},1.0
133,operadoravalparksadecv,{7161},1.0,7161,True,{7161},1.0
134,vabparkcvsade,{7162},0.6373626373626374,7162,True,{7162},1.0
135,foundationislamicalharaimain,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.7682266009852218,7199,True,{7199},1.0
136,alaqsamartysbriade,{7200},0.8276190476190477,7200,True,{7200},1.0
137,idoftheulemathorganization,{7201},0.6916256157635469,7201,True,{7201},1.0
138,askatasuna,"{7219, 4693}",1.0,7219,True,{7219},1.0
139,intrenationalkhlsababbar,set(),0.5470769230769231,7227,False,"{7946, 7227, 8127}",0.0
140,internatinalsikhyouthfederation,"{8256, 13155, 3750, 7475, 7228, 6366}",0.9452651515151516,7228,True,"{768, 7228}",0.5
141,newpeoplesarmycommunistpartyothephilippines,{7234},0.9598989898989899,7234,True,{7234},1.0
142,eastermovementislamicturkistan,{7262},0.7653225806451613,7262,True,{7262},1.0
143,combattunisianuroup,{7268},0.7031578947368422,7268,True,{7268},1.0
144,reliefglobalfouodtioninc,"{11225, 7269, 7270}",0.6726153846153846,7269,True,{7269},1.0
145,globalreliefsfoundationinc,"{11225, 7269, 7270}",0.9330484330484331,7270,True,{7270},1.0
146,islamiyarhjemaa,{7280},0.6400000000000001,7280,True,{7280},1.0
147,valleltdqdoimanorteagicoladeldel,{7283},0.6609625668449198,7283,True,{7283},1.0
148,miralizndosaagropecuaria,"{12983, 9571, 7284, 11903}",0.7053333333333334,7284,True,{7284},1.0
149,arizoasa,{7285},0.8177777777777779,7285,True,{7285},1.0
150,vergylelganaderialtda,{7286},0.6484848484848486,7286,True,{7286},1.0
151,ganaderiasltdabilboa,{7287},0.7776190476190477,7287,True,{7287},1.0
152,elescorialinmobiliairaltda,"{9972, 9973, 9974, 9975, 7288, 7289, 7290, 11003, 9405, 9406}",0.6837606837606838,7288,True,{7288},1.0
153,inmobiliarialinaresmtd,"{9972, 9973, 9974, 9975, 7288, 7289, 7290, 11003, 9405, 9406}",0.8492753623188407,7289,True,"{7289, 7290, 9405}",1.0
154,inmobliiariapasadenaltda,"{9972, 9973, 9974, 9975, 7288, 7289, 7290, 11003, 9405, 9406}",0.9276666666666668,7290,True,"{7289, 7290, 9405}",1.0
155,qintainversionvesyltdalacia,"{8741, 11854, 11855, 11856, 10001, 11857, 11859, 11858, 11860, 12440, 10234, 7291, 13436}",0.6380952380952382,7291,True,{7291},1.0
156,ldrilleraacandelarialtda,{7292},0.8660968660968662,7292,True,{7292},1.0
157,eymnotoyalscsuanciahijos,set(),0.4743333333333334,7293,False,{7293},0.0
158,organizacionluishernandogomezbustaanteyciascs,"{6723, 7294}",0.9616096207215542,7294,True,"{6723, 7294}",1.0
159,visayaltda,{7295},0.8484848484848486,7295,True,{7295},1.0
160,benevoenceinternationalfoundation,"{7330, 7321, 7322, 7323}",0.9484033613445378,7321,True,"{7330, 7321, 7322}",1.0
161,benevolenceinteornationalfund,"{7330, 7321, 7322, 7323}",0.9397701149425288,7322,True,"{7330, 7321, 7322}",1.0
162,bosansakidealnafutura,{7323},0.8813852813852814,7323,True,{7323},1.0
163,moroccanaislmiccombkatantgroup,{7324},0.850967741935484,7324,True,{7324},1.0
164,lajnataldaawaalislamiyya,"{7149, 7325}",1.0,7325,True,{7325},1.0
165,benezvolencestichtignederlandintrenational,{7330},0.6524916943521595,7330,True,"{7330, 7321, 7322}",0.3333333333333333
166,lashkarjahngvii,"{7331, 7140}",0.7100000000000001,7331,True,{7331},1.0
167,ansaralmislam,"{4696, 4697, 7472, 12478}",0.8703296703296703,7472,True,{7472},1.0
168,theriyadussalikhireconnaissancandsabotagebattalionofchechenmartyrs,{7473},0.9477408354646206,7473,True,{7473},1.0
169,urposeregimentspecialptheislamic,"{7474, 7475}",0.7530303030303032,7474,True,{7474},1.0
170,theislaimcinternationalbrigade,"{7475, 4700}",0.9159139784946237,7475,True,{7475},1.0
171,agricolabananerasa,{7576},0.7602339181286549,7576,True,"{7576, 6719}",0.5
172,ciaminepradapamsa,{7579},0.7986928104575164,7579,True,{7579},1.0
173,compamiadefomentoumercantilsa,{7580},0.8795402298850575,7580,True,{7580},1.0
174,construccionesdsadelpuertoprogreso,{7581},0.8033613445378152,7581,True,{7581},1.0
175,crdisasa,{7583},0.8177777777777779,7583,True,{7583},1.0
176,rciaderolaluisaeu,{7584},0.8549019607843138,7584,True,{7584},1.0
177,dragadosltdagaviotaymuelles,{7585},0.782010582010582,7585,True,{7585},1.0
178,granjalltdaasierra,{7589},0.8269005847953217,7589,True,{7589},1.0
179,muellesagranl,{7590},0.632967032967033,7590,True,{7590},1.0
180,mnraeu,{7593},0.7380952380952381,7593,True,{7593},1.0
181,occidentaldepapelesltda,{7595},1.0,7595,True,{7595},1.0
182,servicoaereodesantandereu,{7598},0.9330484330484331,7598,True,{7598},1.0
183,uindassa,{7600},0.7083333333333334,7600,True,{7600},1.0
184,clsorbestodobolsasy,set(),0.5352380952380953,7631,False,{7631},0.0
185,alaqsafundation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}",0.8933823529411765,7637,True,"{7644, 7637}",1.0
186,alaqaev,"{7114, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644}",0.7972222222222223,7638,True,{7638},1.0
187,stichtingalaqxsa,"{7637, 7638, 7639, 7640, 7641, 7642, 7643}",0.8933823529411765,7639,True,{7639},1.0
188,foreinngenalaqsa,"{7637, 7638, 7639, 7640, 7641, 7642, 7643}",0.8933823529411765,7640,True,{7640},1.0
189,dalaqsa,"{7114, 7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644}",0.7714285714285716,7641,True,{7641},1.0
190,aqssasocietyyemen,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644}",1.0,7642,True,{7642},1.0
191,fundationalaqsa,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}",0.6022058823529413,7643,True,"{7643, 7645}",1.0
192,alaqsafounation,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}",0.8933823529411765,7644,True,"{7644, 7637}",1.0
193,fundationalaqsa,"{7637, 7638, 7639, 7640, 7641, 7642, 7643, 7644, 7645}",0.6022058823529413,7645,True,"{7643, 7645}",1.0
194,albgniannationalarmy,{7649},0.9138095238095238,7649,True,{7649},1.0
195,armyoftherepublicofilriida,"{7651, 7140}",0.9330484330484331,7651,True,{7651},1.0
196,biocorporation,{7658},1.0,7658,True,{7658},1.0
197,pokretcetnikrvanagorski,{7671},0.6869565217391306,7671,True,{7671},1.0
198,forfrontunitynationalalbanian,{7679},0.7563218390804598,7679,True,{7679},1.0
199,andliberationabzujnaovacryfomedvedjapresevo,{7720},0.6198731501057082,7720,True,{7720},1.0
200,ancooilcompany,{7728},0.8866666666666667,7728,True,{7728},1.0
201,liberationhecommitteenartionaofprotectionlandsalbanianforand,{7754},0.7500793231094659,7754,True,{7754},1.0
202,naionalliberationarmy,"{4706, 11618, 7755, 15117, 11630, 15118, 11317}",0.9213438735177866,7755,True,"{4706, 7755}",1.0
203,forholbierationthenationalkosovomovement,{7756},0.6208536585365854,7756,True,{7756},1.0
204,andpujanvoacupresevomedvedjapoliticalofcouncil,{7769},0.6823311748381129,7769,True,{7769},1.0
205,ofkosovopovularmovment,{7771},0.6434782608695653,7771,True,{7771},1.0
206,pmuasecuritycompany,{7774},0.8694736842105264,7774,True,{7774},1.0
207,unitedwastteamy,{7825},0.7986928104575164,7825,True,{7825},1.0
208,assocationdesecourspalestiniena,"{8347, 7911}",0.8905303030303031,7911,True,"{8347, 7911}",1.0
209,bienfaisancesecourseauxpalestiniensetdeckmiteddeh,{7916},0.729795918367347,7916,True,{7916},1.0
210,ilterpal,{7917},0.7972222222222223,7917,True,{7917},1.0
211,plaestinianassociationinaustra,"{4707, 4708, 4709, 7115, 10412, 7918}",0.8620967741935485,7918,True,{7918},1.0
212,assocaitiondevellopmepnteliefsanabilforand,{7919},0.6105204872646733,7919,True,{7919},1.0
213,internationaltrustalakhtar,{7946},0.7122507122507123,7946,True,"{7946, 7227, 8127}",0.3333333333333333
214,alhadalbakounalaorganization,{8083},0.7906403940886699,8083,True,{8083},1.0
215,dhamathoumetaawasalafia,{8085},0.9276666666666668,8085,True,{8085},1.0
216,alharmainpakistanbranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.9276666666666668,8107,True,"{8262, 8259, 8107, 8110}",1.0
217,jalharamainirnodnesiabranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.7777777777777779,8108,True,{8108},1.0
218,alaramainkenyabranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.9177489177489178,8109,True,{8109},1.0
219,alharamaintanzaniabranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",1.0,8110,True,"{8262, 8259, 8107, 8110}",1.0
220,2904977cawnadaicn,{8124},0.754248366013072,8124,True,{8124},1.0
221,cimerxcorporacionsa,"{576, 8125}",0.7242105263157896,8125,True,"{576, 8125}",1.0
222,groupcubanacan,"{8128, 621, 593, 758, 8126, 735}",0.6971428571428573,8126,True,{8126},1.0
223,intenationalbcubanacan,{8127},0.6496666666666667,8127,True,"{7946, 7227, 8127}",0.3333333333333333
224,cubanacanuklismited,"{8128, 621, 593, 758, 8126, 735}",0.9094736842105264,8128,True,"{8128, 593}",1.0
225,sahavaatur,"{8129, 907, 8132, 8131}",0.6490909090909092,8129,True,{8129},1.0
226,bahaasltdhavanatur,"{8129, 907, 8132, 8131}",0.6631578947368422,8131,True,{8131},1.0
227,havanaturchilssar,"{8129, 907, 8132, 8131}",0.7986928104575164,8132,True,"{907, 8132}",1.0
228,tiendasulacompanianiversosa,"{8133, 3749}",0.7957671957671959,8133,True,{8133},1.0
229,lapazcordobafundacionfparade,{8134},0.6354679802955665,8134,True,{8134},1.0
230,holasunhoidayslimited,{8199},0.9213438735177866,8199,True,{8199},1.0
231,alwsaqlaqdbabelgeneraltradingllc,{8210},0.8357954545454547,8210,True,{8210},1.0
232,companyolytdalbasahirtrading,"{8314, 8211}",0.5598522167487685,8211,True,{8211},1.0
233,companyseligioustourismforalhudastate,{8212},0.716927453769559,8212,True,{8212},1.0
234,aviatransnastalt,{8213},0.8463235294117647,8213,True,{8213},1.0
235,osalogarche,{8214},0.690909090909091,8214,True,{8214},1.0
236,laharamainalmasjedalaqsacahrityfundationbosniabranch,{8223},0.8701607267645004,8223,True,{8223},1.0
237,taibahinternationalbiosniabranch,{8224},0.9452651515151516,8224,True,{8224},1.0
238,alffurqan,"{8225, 7149}",0.8977777777777779,8225,True,{8225},1.0
239,organizationfelixraellano,"{8236, 7166}",0.6793846153846154,8236,True,"{9337, 8236}",0.5
240,juarezcartel,{8237},1.0,8237,True,{8237},1.0
241,saaeroconcinente,"{11422, 8244, 8254, 12191}",0.7022058823529413,8244,True,{8244},1.0
242,sacavianding,{8245},0.6371794871794872,8245,True,{8245},1.0
243,iacinternationlinc,{8247},0.9094736842105264,8247,True,{8247},1.0
244,sistemamundialsacdedistribucion,{8250},0.7959677419354839,8250,True,{8250},1.0
245,aeroincusaocntnente,"{11422, 8244, 8254, 12191}",0.6033333333333333,8254,True,{8254},1.0
246,corpaircraftcargoleasi_g,{8255},0.6996666666666668,8255,True,{8255},1.0
247,pajcifictradinginternationalinc,"{8256, 13155, 3750, 7475, 7228, 6366}",0.7516129032258065,8256,True,{8256},1.0
248,afghanistanalharaxainbranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.8391534391534392,8258,True,{8258},1.0
249,alharymainalbaniabranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.9246376811594204,8259,True,"{8262, 8259, 8107, 8110}",1.0
250,branchalharamainbanglaedsh,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.7518518518518519,8260,True,{8260},1.0
251,alhraamainbranchethiopia,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.7316666666666668,8261,True,{8261},1.0
252,alharamainthednetherlandsbranch,"{8258, 8259, 8260, 8261, 8262, 8107, 8108, 8109, 8110, 8592, 10932, 7199}",0.9435483870967742,8262,True,"{8262, 8259, 8107, 8110}",1.0
253,casaapollo,{8266},1.0,8266,True,{8266},1.0
254,importaexportltdabarakat,{8267},0.7150000000000001,8267,True,{8267},1.0
255,awanegineeringlimitegd,{8306},0.807905138339921,8306,True,{8306},1.0
256,adminchecklimitd,{8309},0.8993464052287582,8309,True,{8309},1.0
257,lectronicsdevelopmentltdadvanced,{8310},0.8263814616755794,8310,True,{8310},1.0
258,alarabitradinhgcompanylimited,"{8314, 8211}",0.9397701149425288,8314,True,{8314},1.0
259,coagencyltdamd,{8340},0.6295238095238095,8340,True,{8340},1.0
260,arabpktoroleumengineerincompanyltd,{8341},0.8680672268907563,8341,True,{8341},1.0
261,arabprojectscompaysaltd,{8342},0.9276666666666668,8342,True,{8342},1.0
262,arnhijcentreicelimited,"{8345, 8346}",0.8426877470355731,8345,True,{8345},1.0
263,limtiedarchiconsult,"{8345, 8346}",0.6126315789473684,8346,True,{8346},1.0
264,associatedengieers,"{8347, 7911}",0.9094736842105264,8347,True,"{8347, 7911}",1.0
265,atlaslimitedairfondivtioningcomany,{8351},0.7171428571428572,8351,True,{8351},1.0
266,atlaslimitedequipmentcompany,{8352},0.8172413793103449,8352,True,{8352},1.0
267,companyhsippingbaoronlimited,{8354},0.6864532019704435,8354,True,{8354},1.0
268,durandpropertieslimied,{8359},0.9246376811594204,8359,True,{8359},1.0
269,endbshireeportmarketing,{8360},0.882608695652174,8360,True,{8360},1.0
270,flconsystems,{8364},0.8703296703296703,8364,True,{8364},1.0
271,fartradeholdingssay,{8366},0.9094736842105264,8366,True,{8366},1.0
272,hhmetalfomgmbh,{8368},0.8866666666666667,8368,True,{8368},1.0
273,helforddirectorsliited,{8370},0.9246376811594204,8370,True,{8370},1.0
274,nternatmonalipclimited,{8371},0.7304347826086958,8371,True,{8371},1.0
275,makretingipclimited,{8372},0.6863157894736842,8372,True,{8372},1.0
276,investacastprecisioncatingsltd,{8373},0.9435483870967742,8373,True,{8373},1.0
277,imitedserviceslalliediaqi,"{8374, 8375}",0.7660968660968662,8374,True,{8374},1.0
278,limitedserivcesfreightiraqi,"{8374, 8375}",0.6158730158730159,8375,True,{8375},1.0
279,irvqitradecenter,{8376},0.8933823529411765,8376,True,{8376},1.0
280,sajaraco,{8377},0.6333333333333333,8377,True,{8377},1.0
281,keencloudliimted,{8383},0.8933823529411765,8383,True,{8383},1.0
282,eedinternationallimited,{8387},0.9276666666666668,8387,True,{8387},1.0
283,orientshippinglmited,{8393},0.9177489177489178,8393,True,{8393},1.0
284,shippingcovpandroasa,{8394},0.6214285714285716,8394,True,{8394},1.0
285,tradingltdpetracointernationalnavigation,{8395},0.7484146341463416,8395,True,{8395},1.0
286,pajbrooklimited,{8396},0.8866666666666667,8396,True,{8396},1.0
